index,stop_x,stop_y
1153,106.677094,26.440599
1154,106.77237,26.5536
1155,106.771684,26.564165
1156,106.67647,26.44616
1157,106.771839,26.56416
1158,106.77262,26.63014
1159,106.67496,26.490507
1160,106.77206,26.63125
1161,106.77004,26.64803
1162,106.6767,26.50285
1163,106.77269,26.64794
1164,106.77283,26.64764
1165,106.67743,26.515
1166,106.771499,26.649164
1167,106.776298,26.520582
1168,106.67746,26.51656
1169,106.77563,26.52309
1170,106.776817,26.526455
1171,106.677734,26.516178
1172,106.77779,26.52772
1173,106.77698,26.526397
1174,106.67491,26.56104
1175,106.779486,26.626882
1176,106.68012,26.56491
1177,106.77692,26.63804
1178,106.777595,26.636282
1179,106.77692,26.63818
1180,106.67741,26.5777
1181,106.77814,26.64543
1182,106.67721,26.57619
1183,106.78079,26.56059
1184,106.78258,26.6229
1185,106.78252,26.65228
1186,106.78255,26.65243
1187,106.67477,26.7486
1188,106.78144,26.64866
1189,106.786145,26.506189
1190,106.678025,26.760517
1191,106.78775,26.534786
1192,106.78667,26.62161
1193,106.682175,26.331525
1194,106.7867,26.63565
1195,106.784975,26.649473
1196,106.68038,26.35063
1197,106.79241,26.535454
1198,106.79157,26.58779
1199,106.680325,26.37958
1200,106.791618,26.587619
1201,106.79097,26.6356
1202,106.680376,26.379573
1203,106.6795,26.382492
1204,106.79753,26.48805
1205,106.795769,26.502934
1206,106.796617,26.628462
1207,106.681046,26.516124
1208,106.796572,26.63723
1209,106.79484,26.635165
1210,106.679763,26.526519
1211,106.79662,26.63714
1212,106.799388,26.640064
1213,106.682165,26.528823
1214,106.79878,26.65058
1215,106.798427,26.650533
1216,106.681488,26.529467
1217,106.802131,26.492929
1218,106.799779,26.640425
1219,106.683518,26.552876
1220,106.80299,26.65682
1221,106.80757,26.51604
1222,106.80759,26.64007
1223,106.682962,26.560934
1224,106.814271,26.63834
1225,106.813771,26.639254
1226,106.811935,26.640079
1227,106.8119,26.66322
1228,106.815021,26.521731
1229,106.681068,26.646124
1230,106.816661,26.637608
1231,106.81706,26.63742
1232,106.817784,26.637423
1233,106.822993,26.677364
1234,106.833338,26.6222
1235,106.847363,26.47998
1236,106.68483,26.53631
1237,106.845627,26.686
1238,106.850819,26.686834
1239,106.68498,26.53639
1240,106.856777,26.687297
1241,106.85863,26.68736
1242,106.685126,26.546659
1243,106.859732,26.479331
1244,106.861842,26.481877
1245,106.686904,26.550938
1246,106.861568,26.48168
1247,106.85998,26.689335
1248,106.68581,26.549474
1249,106.875739,26.492025
1250,106.875713,26.492193
1251,106.686434,26.554413
1252,106.875355,26.49136
1253,106.688525,26.555083
1254,106.688459,26.555152
1255,106.68694,26.55941
1256,106.68499,26.560046
1257,106.68674,26.56719
1258,106.685732,26.566667
1259,106.684753,26.6515
1260,106.685829,26.75903
1261,106.69031,26.43868
1262,106.689893,26.438692
1263,106.693771,26.511609
1264,106.69399,26.51717
1265,106.694227,26.530387
1266,106.693329,26.55432
1267,106.693259,26.554195
1268,106.691905,26.562398
1269,106.69366,26.56206
1270,106.689589,26.558702
1271,106.693649,26.564203
1272,106.689736,26.572115
1273,106.691658,26.570782
1274,106.69033,26.57475
1275,106.69463,26.58173
1276,106.691865,26.578416
1277,106.690955,26.587266
1278,106.690637,26.706505
1279,106.690107,26.729763
1280,106.693104,26.729943
1281,106.698541,26.439925
1282,106.697941,26.469784
1283,106.697324,26.476863
1284,106.697528,26.479864
1285,106.699111,26.484522
1286,106.69856,26.48953
1287,106.69868,26.50758
1288,106.69856,26.52275
1289,106.69701,26.53809
1290,106.6964,26.552266
1291,106.695067,26.55744
1292,106.696635,26.568858
1293,106.696539,26.574951
1294,106.69713,26.5883
1295,106.69727,26.58645
1296,106.69898,26.61842
1297,106.697916,26.630859
1298,106.69782,26.63043
1299,106.695195,27.080204
1300,106.698753,27.083733
1301,106.6996,26.46623
1302,106.702012,26.503943
1303,106.701678,26.504205
1304,106.699886,26.506447
1305,106.69976,26.51312
1306,106.699911,26.513628
1307,106.704278,26.515872
1308,106.70377,26.522736
1309,106.703145,26.526123
1310,106.703048,26.524765
1311,106.702772,26.546102
1312,106.70419,26.55748
1313,106.704259,26.558625
1314,106.70447,26.56623
1315,106.70098,26.57237
1316,106.70262,26.5822
1317,106.700171,26.582121
1318,106.703481,26.586201
1319,106.704558,26.585258
1320,106.70435,26.59213
1321,106.70019,26.58933
1322,106.70328,26.590265
1323,106.700466,26.58974
1324,106.70123,26.609209
1325,106.70121,26.60916
1326,106.701625,26.611326
1327,106.703758,26.614318
1328,106.703526,26.642035
1329,106.70439,27.090393
1330,106.705092,26.435297
1331,106.708557,26.454879
1332,106.707047,26.462635
1333,106.707946,26.522385
1334,106.708986,26.520316
1335,106.708778,26.520325
1336,106.704785,26.52248
1337,106.705185,26.519797
1338,106.70683,26.536975
1339,106.707673,26.541674
1340,106.707555,26.54236
1341,106.709227,26.5477
1342,106.707199,26.548331
1343,106.706623,26.56252
1344,106.70491,26.56
1345,106.70495,26.559824
1346,106.706455,26.560662
1347,106.70771,26.565886
1348,106.706713,26.569386
1349,106.709229,26.568546
1350,106.704665,26.57192
1351,106.705766,26.574788
1352,106.707154,26.57368
1353,106.70564,26.577
1354,106.70542,26.578696
1355,106.705871,26.592671
1356,106.705607,26.589151
1357,106.708595,26.589544
1358,106.707515,26.593542
1359,106.708772,26.594341
1360,106.7088,26.61221
1361,106.704929,26.646147
1362,106.706926,26.654915
1363,106.707481,26.657029
1364,106.706759,27.096001
1365,106.71088,26.43236
1366,106.71085,26.43238
1367,106.713253,26.441316
1368,106.710195,26.451165
1369,106.709688,26.460068
1370,106.71219,26.50094
1371,106.710867,26.524206
1372,106.711529,26.53218
1373,106.711502,26.547045
1374,106.711167,26.553871
1375,106.71219,26.576479
1376,106.710734,26.573458
1377,106.712408,26.582861
1378,106.714013,26.582366
1379,106.712538,26.581425
1380,106.71439,26.59602
1381,106.71328,26.59558
1382,106.71218,26.59641
1383,106.7148,26.59589
1384,106.71368,26.59569
1385,106.710339,26.600977
1386,106.71184,26.60984
1387,106.713431,26.61538
1388,106.712476,26.667159
1389,106.712315,26.682071
1390,106.712344,26.682876
1391,106.714991,26.505842
1392,106.715728,26.522006
1393,106.716583,26.546984
1394,106.715,26.551
1395,106.71912,26.56203
1396,106.71899,26.56284
1397,106.717124,26.565052
1398,106.717178,26.565143
1399,106.718781,26.56549
1400,106.71855,26.57479
1401,106.71683,26.57803
1402,106.71612,26.57782
1403,106.714788,26.578435
1404,106.718412,26.587931
1405,106.715768,26.585188
1406,106.718546,26.591098
1407,106.718291,26.594741
1408,106.71539,26.59581
1409,106.716225,26.595896
1410,106.718408,26.599951
1411,106.714731,26.602846
1412,106.71592,26.60177
1413,106.715378,26.692405
1414,106.719371,27.094086
1415,106.71881,27.094675
1416,106.71881,27.094675
1417,106.720572,26.508653
1418,106.723736,26.563362
1419,106.723316,26.563437
1420,106.720285,26.563933
1421,106.723893,26.571473
1422,106.72415,26.582529
1423,106.720812,26.58606
1424,106.72396,26.60326
1425,106.722052,26.601805
1426,106.720242,26.605896
1427,106.721813,26.61099
1428,106.722368,26.61286
1429,106.721268,26.62339
1430,106.72135,26.72941
1431,106.723769,27.093428
1432,106.723769,27.093428
1433,106.72498,26.53111
1434,106.724972,26.538473
1435,106.72793,26.571174
1436,106.72757,26.575222
1437,106.726898,26.574305
1438,106.725718,26.604705
1439,106.72871,26.68428
1440,106.726498,26.688992
1441,106.728734,26.739568
1442,106.728011,27.039733
1443,106.728954,27.115086
1444,106.728943,27.115086
1445,106.728043,27.12765
1446,106.727741,27.14782
1447,106.73122,26.39165
1448,106.733064,26.512324
1449,106.732787,26.52243
1450,106.733806,26.560241
1451,106.73057,26.56065
1452,106.730861,26.560706
1453,106.730276,26.566446
1454,106.730323,26.571822
1455,106.73299,26.57025
1456,106.73345,26.5734
1457,106.73024,26.57816
1458,106.730081,26.57804
1459,106.729998,26.58526
1460,106.734437,26.590498
1461,106.73402,26.590321
1462,106.73412,26.59581
1463,106.730908,26.613507
1464,106.73349,26.615583
1465,106.73439,26.616232
1466,106.73286,26.68077
1467,106.73283,26.6808
1468,106.731631,26.691007
1469,106.734128,27.040804
1470,106.733619,27.09303
1471,106.730589,27.092753
1472,106.73439,27.100384
1473,106.732798,27.098747
1474,106.73293,27.11028
1475,106.731499,27.158021
1476,106.731632,27.157614
1477,106.733181,27.1536
1478,106.739134,26.48945
1479,106.738918,26.492915
1480,106.735194,26.563048
1481,106.73854,26.56049
1482,106.735873,26.565946
1483,106.739265,26.572891
1484,106.73935,26.572
1485,106.736605,26.584146
1486,106.73663,26.58427
1487,106.73631,26.61732
1488,106.7346,26.65015
1489,106.736248,27.04204
1490,106.737982,27.092281
1491,106.73884,27.093153
1492,106.73753,27.090361
1493,106.738929,27.093336
1494,106.738996,27.095175
1495,106.738272,27.096882
1496,106.737691,27.093514
1497,106.738327,27.096033
1498,106.737746,27.096763
1499,106.740257,26.549248
1500,106.740193,26.549168
1501,106.739912,26.556626
1502,106.740067,26.556348
1503,106.742457,26.566564
1504,106.743626,26.579025
1505,106.741055,26.587605
1506,106.743198,26.620374
1507,106.74172,27.04144
1508,106.74196,27.04148
1509,106.743696,27.080504
1510,106.742583,27.086851
1511,106.742885,27.08709
1512,106.741072,27.085352
1513,106.74007,27.09047
1514,106.739871,27.090684
1515,106.7401,27.09817
1516,106.744982,26.404636
1517,106.746735,26.415899
1518,106.748561,26.419552
1519,106.746933,26.448285
1520,106.744983,26.46346
1521,106.74914,26.55705
1522,106.746712,26.576683
1523,106.744517,26.579356
1524,106.745889,26.586685
1525,106.74866,26.62309
1526,106.7482,26.62348
1527,106.74836,27.05636
1528,106.74833,27.07083
1529,106.745566,27.075919
1530,106.746619,27.078201
1531,106.744795,27.07818
1532,106.745035,27.078045
1533,106.746711,27.07848
1534,106.745865,27.08259
1535,106.75261,26.51
1536,106.752764,26.509976
1537,106.75426,26.56476
1538,106.75408,26.57544
1539,106.749998,26.58562
1540,106.75335,26.597438
1541,106.75205,26.59624
1542,106.75182,26.61881
1543,106.754139,26.657577
1544,106.753721,26.657447
1545,106.751293,27.053376
1546,106.751863,27.056074
1547,106.749554,27.066799
1548,106.75771,26.51227
1549,106.75748,26.51222
1550,106.755881,26.56371
1551,106.758194,26.585951
1552,106.755003,26.597017
1553,106.759212,26.598378
1554,106.757156,26.602032
1555,106.75849,26.598586
1556,106.75657,26.601095
1557,106.757744,26.601022
1558,106.75677,26.61128
1559,106.75467,26.62524
1560,106.75611,26.64319
1561,106.754982,26.653304
1562,106.762671,26.513077
1563,106.763847,26.513737
1564,106.763075,26.513463
1565,106.760008,26.527501
1566,106.764165,26.589937
1567,106.759622,26.589136
1568,106.76116,26.60189
1569,106.76157,26.60241
1570,106.760204,26.601121
1571,106.761619,26.599003
1572,106.762047,26.603853
1573,106.76377,26.61019
1574,106.76299,26.6103
1575,106.764578,26.524717
1576,106.766191,26.553302
1577,106.76382,26.5634
1578,106.768795,26.564552
1579,106.766037,26.579459
1580,106.765249,26.590911
1581,106.769102,26.615187
1582,106.766363,26.631926
1583,106.76561,26.63437
1584,106.766633,26.637375
1585,106.766139,26.636162
1586,106.76684,26.63797
1587,106.7664,26.63684
1588,106.767,26.63838
1589,106.767949,26.642088
1590,106.76827,26.641556
1591,106.76733,26.63935
1592,106.767317,26.63927
1593,106.76779,26.64231
1594,106.771422,26.518106
1595,106.77394,26.520561
1596,106.769514,26.547422
1597,106.769847,26.544643
1598,106.772321,26.553406
1599,106.772216,26.581697
1600,106.770716,26.618303
1601,106.77251,26.63339
1602,106.772648,26.630041
1603,106.771375,26.632632
1604,106.77193,26.63308
1605,106.76974,26.63216
1606,106.772712,26.633607
1607,106.77225,26.63349
1608,106.77232,26.63358
1609,106.771669,26.649128
1610,106.77617,26.52047
1611,106.77607,26.52292
1612,106.775468,26.521655
1613,106.777841,26.52804
1614,106.775805,26.562924
1615,106.77932,26.56165
1616,106.776316,26.587927
1617,106.776219,26.58773
1618,106.776038,26.635739
1619,106.776874,26.642816
1620,106.77685,26.640144
1621,106.77943,26.64586
1622,106.777313,26.66424
1623,106.779905,26.627067
1624,106.781282,26.636348
1625,106.780559,26.636388
1626,106.78026,26.64615
1627,106.78352,26.6571
1628,106.78843,26.534726
1629,106.786607,26.62144
1630,106.78609,26.63557
1631,106.79369,26.48591
1632,106.792801,26.528718
1633,106.79462,26.50389
1634,106.7958,26.539535
1635,106.796337,26.628493
1636,106.79498,26.63502
1637,106.79768,26.65688
1638,106.803767,26.492418
1639,106.799857,26.497694
1640,106.80422,26.64081
1641,106.80042,26.64121
1642,106.80066,26.64144
1643,106.803297,26.652374
1644,106.81444,26.63826
1645,106.81375,26.63924
1646,106.816963,26.660224
1647,106.824212,26.63256
1648,106.824112,26.632724
1649,106.82248,26.65752
1650,106.823077,26.677387
1651,106.82577,26.631517
1652,106.826073,26.631516
1653,106.826763,26.634276
1654,106.832536,26.479447
1655,106.830909,26.618224
1656,106.833328,26.622257
1657,106.82993,26.63234
1658,106.8335,26.632516
1659,106.82993,26.632321
1660,106.83,26.63272
1661,106.829873,26.67799
1662,106.835083,26.632252
1663,106.835105,26.632267
1664,106.83799,26.63348
1665,106.83788,26.63366
1666,106.846332,26.480459
1667,106.847642,26.480355
1668,106.867733,26.69307
1669,106.872517,26.694998
1670,106.8725,26.69512
1671,106.96684,26.465018
1672,105.920486,26.243344
1673,106.37212,26.4054
1674,106.40761,26.39441
1675,106.434028,26.362218
1676,106.43153,26.4053
1677,106.44246,26.547908
1678,106.43993,26.54936
1679,106.44566,26.407769
1680,106.447056,26.549259
1681,106.446633,26.565701
1682,106.445304,26.571595
1683,106.452088,26.549639
1684,106.451977,26.561965
1685,106.4572,26.45481
1686,106.45728,26.54857
1687,106.457028,26.55082
1688,106.45963,26.4649
1689,106.459523,26.464675
1690,106.460196,26.546185
1691,106.459834,26.545358
1692,106.463672,26.552135
1693,106.462283,26.552644
1694,106.465211,26.486442
1695,106.468345,26.556371
1696,106.465215,26.55744
1697,106.466172,26.556815
1698,106.46896,26.57316
1699,106.468912,26.572069
1700,106.468111,26.579629
1701,106.467999,26.586819
1702,106.470094,26.551631
1703,106.47271,26.55434
1704,106.47094,26.56182
1705,106.472908,26.561571
1706,106.473616,26.583273
1707,106.479308,26.498623
1708,106.479366,26.51725
1709,106.476509,26.554233
1710,106.476992,26.558733
1711,106.483496,26.347897
1712,106.480762,26.349518
1713,106.480481,26.520596
1714,106.484039,26.57973
1715,106.48602,26.431621
1716,106.486418,26.431114
1717,106.488037,26.543019
1718,106.488068,26.542486
1719,106.488165,26.540954
1720,106.487709,26.548533
1721,106.48533,26.55675
1722,106.489237,26.557461
1723,106.487137,26.556127
1724,106.485072,26.567016
1725,106.488758,26.566255
1726,106.490867,26.355167
1727,106.493044,26.560165
1728,106.48956,26.565556
1729,106.494971,26.373291
1730,106.49915,26.39272
1731,106.498905,26.432584
1732,106.494888,26.561761
1733,106.501681,26.348369
1734,106.500813,26.395565
1735,106.500435,26.522652
1736,106.501114,26.526569
1737,106.501318,26.529985
1738,106.508294,26.344969
1739,106.504967,26.481112
1740,106.50622,26.503758
1741,106.505096,26.54852
1742,106.50867,26.57876
1743,106.511878,26.347152
1744,106.51171,26.435632
1745,106.520109,26.352233
1746,106.528735,26.446408
1747,106.541231,26.373048
1748,106.5429,26.56073
1749,106.54449,26.580103
1750,106.548498,26.377856
1751,106.5495,26.3823
1752,106.54533,26.44671
1753,106.545278,26.56314
1754,106.545629,26.654815
1755,106.54913,26.65711
1756,106.551879,26.572624
1757,106.552557,26.654694
1758,106.53632,26.5776
1759,106.555511,26.654572
1760,106.54309,26.37407
1761,106.561479,26.444721
1762,106.543103,26.560706
1763,106.56189,26.54976
1764,106.542078,26.65582
1765,106.561235,26.574089
1766,106.547079,26.446076
1767,106.546416,26.568179
1768,106.544883,26.56451
1769,106.563922,26.601064
1770,106.564622,26.404802
1771,106.55792,26.40251
1772,106.55795,26.402735
1773,106.567473,26.554738
1774,106.556005,26.656379
1775,106.565307,26.65357
1776,106.562312,26.444197
1777,106.567535,26.693542
1778,106.571753,26.406754
1779,106.570393,26.559289
1780,106.56458,26.65363
1781,106.560743,26.680424
1782,106.573551,26.577865
1783,106.566432,26.574886
1784,106.571651,26.576038
1785,106.567068,26.653156
1786,106.574423,26.576867
1787,106.569161,26.707801
1788,106.57191,26.622633
1789,106.574059,26.407701
1790,106.577058,26.58377
1791,106.578384,26.605896
1792,106.578745,26.59744
1793,106.577943,26.655507
1794,106.57806,26.60004
1795,106.583588,26.58669
1796,106.575586,26.65494
1797,106.584066,26.593451
1798,106.578224,26.655578
1799,106.5819,26.59481
1800,106.58024,26.59739
1801,106.581785,26.595646
1802,106.5817,26.59569
1803,106.58076,26.603061
1804,106.58174,26.59561
1805,106.58113,26.6035
1806,106.58109,26.6033
1807,106.582545,26.656545
1808,106.585136,26.599228
1809,106.587219,26.449562
1810,106.586599,26.587576
1811,106.587223,26.613384
1812,106.58508,26.60288
1813,106.589995,26.406102
1814,106.585059,26.6006
1815,106.58981,26.45189
1816,106.59639,26.61442
1817,106.585236,26.602961
1818,106.597869,26.653948
1819,106.602745,26.404126
1820,106.585081,26.604181
1821,106.601374,26.612673
1822,106.587364,26.610712
1823,106.60233,26.611887
1824,106.588132,26.617917
1825,106.606829,26.607286
1826,106.587791,26.61555
1827,106.607378,26.604935
1828,106.585164,26.656259
1829,106.605786,26.61043
1830,106.608953,26.627389
1831,106.593343,26.596586
1832,106.608061,26.651471
1833,106.59119,26.62102
1834,106.609042,26.662384
1835,106.589991,26.627
1836,106.612025,26.401661
1837,106.589725,26.627062
1838,106.610633,26.39875
1839,106.610252,26.466198
1840,106.614046,26.468064
1841,106.595446,26.61422
1842,106.61122,26.613194
1843,106.60114,26.59804
1844,106.60996,26.63207
1845,106.600166,26.630792
1846,106.613575,26.648163
1847,106.60104,26.65408
1848,106.608799,26.590845
1849,106.609801,26.668081
1850,106.608718,26.597746
1851,106.605979,26.61344
1852,106.61143,26.68223
1853,106.606557,26.6167
1854,106.60865,26.625219
1855,106.616826,26.394349
1856,106.609239,26.652773
1857,106.61817,26.40474
1858,106.607209,26.652906
1859,106.615508,26.467697
1860,106.611158,26.46506
1861,106.618039,26.472919
1862,106.61351,26.60112
1863,106.616604,26.568361
1864,106.609995,26.623949
1865,106.615349,26.614072
1866,106.609669,26.630205
1867,106.615051,26.623555
1868,106.617052,26.657885
1869,106.610342,26.640554
1870,106.615002,26.664246
1871,106.612352,26.650056
1872,106.617355,26.675066
1873,106.609584,26.668741
1874,106.61688,26.68089
1875,106.609901,26.669143
1876,106.615578,26.68982
1877,106.609944,26.67586
1878,106.619201,26.692563
1879,106.61385,26.687344
1880,106.614951,26.688891
1881,106.61352,26.68654
1882,106.618029,26.623152
1883,106.622632,26.384274
1884,106.619205,26.634894
1885,106.621883,26.389737
1886,106.62366,26.469289
1887,106.621217,26.475849
1888,106.6177,26.65428
1889,106.623276,26.485939
1890,106.61601,26.65348
1891,106.62049,26.600054
1892,106.62186,26.60186
1893,106.61863,26.69224
1894,106.622309,26.386768
1895,106.620528,26.607624
1896,106.622103,26.385905
1897,106.621643,26.60744
1898,106.62111,26.475691
1899,106.620972,26.60999
1900,106.619774,26.563555
1901,106.62141,26.611886
1902,106.623444,26.597086
1903,106.622087,26.617187
1904,106.623329,26.597291
1905,106.620018,26.614428
1906,106.62066,26.632038
1907,106.623336,26.601371
1908,106.62017,26.63335
1909,106.620551,26.606309
1910,106.622461,26.634788
1911,106.620148,26.614349
1912,106.62231,26.63466
1913,106.62081,26.622558
1914,106.622507,26.618546
1915,106.623657,26.641287
1916,106.62139,26.645217
1917,106.620456,26.625717
1918,106.62368,26.624246
1919,106.62009,26.645246
1920,106.624521,26.63322
1921,106.623087,26.644023
1922,106.624323,26.65811
1923,106.6201,26.645082
1924,106.62424,26.67138
1925,106.622201,26.645048
1926,106.623278,26.646015
1927,106.6237,26.69544
1928,106.624062,26.694805
1929,106.623788,26.651675
1930,106.62275,26.69989
1931,106.62292,26.653472
1932,106.62281,26.69917
1933,106.624091,26.671004
1934,106.62293,26.70126
1935,106.622894,26.700499
1936,106.622338,26.681046
1937,106.62411,26.70626
1938,106.622456,26.68111
1939,106.62365,26.71199
1940,106.623203,26.696067
1941,106.622892,26.6975
1942,106.627243,26.381645
1943,106.622868,26.70237
1944,106.62674,26.382795
1945,106.623061,26.70274
1946,106.628359,26.401345
1947,106.624127,26.706738
1948,106.627603,26.400701
1949,106.628481,26.400244
1950,106.629208,26.398501
1951,106.624812,26.481392
1952,106.626407,26.407019
1953,106.626706,26.483934
1954,106.628298,26.578273
1955,106.625653,26.602167
1956,106.628378,26.59339
1957,106.628311,26.606574
1958,106.625677,26.602067
1959,106.624889,26.632104
1960,106.628306,26.606629
1961,106.625045,26.630124
1962,106.6263,26.644991
1963,106.627453,26.620439
1964,106.624819,26.628821
1965,106.625458,26.674008
1966,106.624788,26.630124
1967,106.62562,26.67877
1968,106.626663,26.653643
1969,106.62666,26.68983
1970,106.625855,26.653525
1971,106.624631,26.658167
1972,106.6263,26.71285
1973,106.629744,26.68186
1974,106.625833,26.711933
1975,106.625602,26.678691
1976,106.62627,26.71323
1977,106.626652,26.714475
1978,106.625082,26.70964
1979,106.631699,26.379808
1980,106.630931,26.380308
1981,106.62861,26.7218
1982,106.63196,26.379711
1983,106.62922,26.722157
1984,106.630243,26.386919
1985,106.630125,26.395882
1986,106.634052,26.596249
1987,106.63285,26.59076
1988,106.632065,26.600305
1989,106.632474,26.597172
1990,106.632934,26.606386
1991,106.634123,26.606877
1992,106.63309,26.618857
1993,106.62993,26.619821
1994,106.63162,26.65435
1995,106.632643,26.645098
1996,106.630864,26.654036
1997,106.63248,26.64502
1998,106.63344,26.65392
1999,106.63439,26.682518
2000,106.63203,26.68068
2001,106.6335,26.68108
2002,106.63302,26.6823
2003,106.63316,26.6823
2004,106.633499,26.680832
2005,106.63438,26.682371
2006,106.634485,26.682514
2007,106.634422,26.724891
2008,106.632736,26.6805
2009,106.637459,26.367181
2010,106.630936,26.684855
2011,106.637963,26.370695
2012,106.63101,26.68498
2013,106.637955,26.371094
2014,106.637459,26.367181
2015,106.63865,26.37842
2016,106.638385,26.371946
2017,106.638658,26.588864
2018,106.63817,26.3718
2019,106.63902,26.60563
2020,106.638265,26.606133
2021,106.639416,26.411055
2022,106.638371,26.606235
2023,106.63901,26.479874
2024,106.638905,26.63472
2025,106.63604,26.479675
2026,106.637126,26.645524
2027,106.63604,26.479748
2028,106.63477,26.65105
2029,106.63491,26.489295
2030,106.634752,26.655503
2031,106.638567,26.589032
2032,106.638649,26.675941
2033,106.636085,26.682614
2034,106.637581,26.610528
2035,106.634971,26.725276
2036,106.63862,26.611428
2037,106.640628,26.411411
2038,106.637279,26.634525
2039,106.64004,26.482411
2040,106.63521,26.64764
2041,106.643474,26.565889
2042,106.634659,26.651022
2043,106.642633,26.572203
2044,106.634551,26.660368
2045,106.642148,26.582435
2046,106.640385,26.597686
2047,106.639153,26.67588
2048,106.645027,26.605554
2049,106.638249,26.727493
2050,106.63966,26.67536
2051,106.6441,26.412416
2052,106.64174,26.67777
2053,106.640359,26.482378
2054,106.642502,26.571861
2055,106.64886,26.57687
2056,106.64312,26.58164
2057,106.646578,26.574487
2058,106.641915,26.603973
2059,106.64483,26.580099
2060,106.643317,26.616796
2061,106.644792,26.579973
2062,106.641891,26.673466
2063,106.64809,26.58701
2064,106.643696,26.679026
2065,106.645324,26.588677
2066,106.64403,26.682706
2067,106.647668,26.412739
2068,106.64788,26.61729
2069,106.648056,26.61722
2070,106.64642,26.57441
2071,106.645125,26.624502
2072,106.64682,26.59546
2073,106.645974,26.633546
2074,106.64507,26.60019
2075,106.645466,26.60943
2076,106.64519,26.62107
2077,106.64493,26.62186
2078,106.64588,26.68175
2079,106.64845,26.637341
2080,106.64604,26.681842
2081,106.644771,26.645973
2082,106.64806,26.68511
2083,106.648321,26.645767
2084,106.649171,26.670952
2085,106.64785,26.697869
2086,106.648862,26.687262
2087,106.646585,26.728608
2088,106.647839,26.686314
2089,106.649554,26.445345
2090,106.654152,26.495579
2091,106.649016,26.691403
2092,106.648354,26.697731
2093,106.65436,26.59302
2094,106.64797,26.72851
2095,106.65196,26.61665
2096,106.65042,26.413364
2097,106.6496,26.64119
2098,106.650269,26.491751
2099,106.653757,26.578168
2100,106.653998,26.684002
2101,106.65414,26.578109
2102,106.652944,26.68434
2103,106.653176,26.58341
2104,106.65075,26.68622
2105,106.650017,26.728664
2106,106.654008,26.597346
2107,106.659366,26.411079
2108,106.649702,26.595795
2109,106.652736,26.611131
2110,106.65642,26.4143
2111,106.651169,26.645325
2112,106.65602,26.41489
2113,106.657675,26.495066
2114,106.653905,26.651476
2115,106.655969,26.559408
2116,106.650138,26.661126
2117,106.650642,26.666515
2118,106.656685,26.566631
2119,106.65103,26.66673
2120,106.65913,26.56951
2121,106.64993,26.68783
2122,106.65624,26.57874
2123,106.650397,26.688042
2124,106.657565,26.581402
2125,106.649875,26.688097
2126,106.654654,26.582525
2127,106.658494,26.391272
2128,106.658009,26.59259
2129,106.656015,26.56496
2130,106.659195,26.592556
2131,106.65719,26.56761
2132,106.655819,26.597393
2133,106.65485,26.582386
2134,106.658394,26.605805
2135,106.657345,26.610681
2136,106.655838,26.597399
2137,106.657295,26.60977
2138,106.65867,26.61692
2139,106.654659,26.681102
2140,106.655134,26.645214
2141,106.656862,26.687261
2142,106.654734,26.672138
2143,106.658292,26.683549
2144,106.654583,26.672238
2145,106.65517,26.682042
2146,106.655045,26.691884
2147,106.655791,26.689176
2148,106.658578,26.707095
2149,106.658472,26.70763
2150,106.65592,26.69308
2151,106.65787,26.73774
2152,106.659967,26.391628
2153,106.660637,26.394003
2154,106.656979,26.696377
2155,106.664421,26.406862
2156,106.661528,26.410474
2157,106.663062,26.402887
2158,106.662246,26.410363
2159,106.662563,26.410188
2160,106.66184,26.4224
2161,106.66197,26.4226
2162,106.66198,26.49543
2163,106.659653,26.420486
2164,106.664651,26.559824
2165,106.662475,26.435826
2166,106.660025,26.570301
2167,106.66377,26.48935
2168,106.659584,26.570004
2169,106.66272,26.55971
2170,106.662516,26.580866
2171,106.661905,26.573446
2172,106.660557,26.582199
2173,106.663017,26.582332
2174,106.66179,26.59351
2175,106.660789,26.595134
2176,106.663909,26.641923
2177,106.6607,26.61687
2178,106.659653,26.661545
2179,106.662796,26.667353
2180,106.659803,26.711954
2181,106.66194,26.683615
2182,106.660734,26.713691
2183,106.661117,26.715104
2184,106.661324,26.715995
2185,106.66127,26.737195
2186,106.66157,26.721515
2187,106.661996,26.741809
2188,106.6638,26.7459
2189,106.66132,26.7277
2190,106.666512,26.379148
2191,106.66014,26.73964
2192,106.66746,26.3926
2193,106.667302,26.362841
2194,106.66808,26.39547
2195,106.668689,26.398736
2196,106.66934,26.40869
2197,106.66703,26.43424
2198,106.668754,26.435297
2199,106.666896,26.439427
2200,106.667023,26.43865
2201,106.667831,26.50807
2202,106.66778,26.49512
2203,106.667679,26.507847
2204,106.66936,26.5253
2205,106.66811,26.51759
2206,106.666458,26.559387
2207,106.6695,26.52514
2208,106.668699,26.580617
2209,106.668661,26.55831
2210,106.669258,26.580507
2211,106.667587,26.556931
2212,106.665817,26.581068
2213,106.665253,26.578621
2214,106.669437,26.599114
2215,106.666072,26.640918
2216,106.66792,26.61699
2217,106.666623,26.707607
2218,106.6678,26.625336
2219,106.669315,26.71246
2220,106.667613,26.625173
2221,106.669886,26.402646
2222,106.67292,26.40873
2223,106.674187,26.408754
2224,106.67366,26.43599
2225,106.673464,26.468327
2226,106.67304,26.47632
2227,106.67366,26.43599
2228,106.67288,26.47717
